ID,lat_coord,long_coord,elevation(ft),sample_ID,collect_date,desert,site_id,full_coord,latitude,longitude,county,state,permit,gps_flag
1,37.371411407366395,-117.9791579861194,1612,001,2026-01-23T00:00:00Z,great_basin,deep_springs,"N 37.371411, W 117.979158",N,W,Inyo,CA,deep_springs,NA
2,37.371455412358046,-117.97928765416145,1611,002,2026-01-23T00:00:00Z,great_basin,deep_springs,"N 37.371455, W 117.979288",N,W,Inyo,CA,deep_springs,NA
3,37.371550044044845,-117.97925999388099,1609.4000244140625,003,2026-01-23T00:00:00Z,great_basin,deep_springs,"N 37.371550, W 117.979260",N,W,Inyo,CA,deep_springs,NA
4,37.37152791582048,-117.97940676100552,1611,004,2026-01-23T00:00:00Z,great_basin,deep_springs,"N 37.371528, W 117.979407",N,W,Inyo,CA,deep_springs,NA
5,37.37139271572232,-117.97916611656547,1609.5999755859375,005,2026-01-23T00:00:00Z,great_basin,deep_springs,"N 37.371393, W 117.979166",N,W,Inyo,CA,deep_springs,NA
6,37.371420543640845,-117.97902404330671,1612.4000244140625,006,2026-01-23T00:00:00Z,great_basin,deep_springs,"N 37.371421, W 117.979024",N,W,Inyo,CA,deep_springs,NA
7,37.37130034714938,-117.9790517874062,1615.199951171875,007,2026-01-23T00:00:00Z,great_basin,deep_springs,"N 37.371300, W 117.979052",N,W,Inyo,CA,deep_springs,NA
8,37.37117721699178,-117.97907852567732,1614.800048828125,008,2026-01-23T00:00:00Z,great_basin,deep_springs,"N 37.371177, W 117.979079",N,W,Inyo,CA,deep_springs,NA
9,37.37111158668995,-117.97883000224829,1616,009,2026-01-23T00:00:00Z,great_basin,deep_springs,"N 37.371112, W 117.978830",N,W,Inyo,CA,deep_springs,NA
10,37.37099030055106,-117.97887434251606,1618.199951171875,010,2026-01-23T00:00:00Z,great_basin,deep_springs,"N 37.370990, W 117.978874",N,W,Inyo,CA,deep_springs,NA
11,37.37094252370298,-117.97896687872708,1619,011,2026-01-23T00:00:00Z,great_basin,deep_springs,"N 37.370943, W 117.978967",N,W,Inyo,CA,deep_springs,NA
12,37.370742447674274,-117.97888993285596,1620,012,2026-01-23T00:00:00Z,great_basin,deep_springs,"N 37.370742, W 117.978890",N,W,Inyo,CA,deep_springs,NA
13,37.37060439772904,-117.97905027866364,1626.199951171875,013,2026-01-23T00:00:00Z,great_basin,deep_springs,"N 37.370604, W 117.979050",N,W,Inyo,CA,deep_springs,NA
