
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2026-07-10T17:45:33Z,,33.105022190138698,-122.476792009547353,37.723835483193398,-116.38910349458456,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,
58,33.113920083269477,-116.429648185148835,644.20001220703125,2026-07-10T17:24:45Z,,,"0058",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
59,33.116440689191222,-116.425281297415495,608.79998779296875,2026-07-10T17:24:45Z,,,"0059",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
60,33.116623498499393,-116.424821550026536,606.20001220703125,2026-07-10T17:24:45Z,,,"0060",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
61,34.148332346230745,-116.453632162883878,1264.5999755859375,2026-07-10T17:24:45Z,,,"0062",,,,"Campground","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
62,34.148447513580322,-116.453400989994407,1263.4000244140625,2026-07-10T17:24:45Z,,,"0063",,,,"Campground","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
63,34.148285910487175,-116.453008549287915,1267.199951171875,2026-07-10T17:24:45Z,,,"0064",,,,"Campground","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
64,34.148496799170971,-116.452911822125316,1269.800048828125,2026-07-10T17:24:45Z,,,"0065",,,,"Campground","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
65,34.148561675101519,-116.452832780778408,1269.4000244140625,2026-07-10T17:24:45Z,,,"0066",,,,"Campground","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
66,34.148738281801343,-116.452729180455208,1267.5999755859375,2026-07-10T17:24:45Z,,,"0067",,,,"Campground","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
67,34.13555396720767,-116.456904960796237,1080.5999755859375,2026-07-10T17:24:45Z,,,"0068",,,,"Campground","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
